timestamp_ms,ax,ay,az,road_label
37680,-0.0212,0.0127,9.9485,rough
37700,0.1188,0.0707,9.5291,rough
37720,-0.0989,-0.0153,9.7501,rough
37739,-0.0295,-0.0398,9.9578,rough
37760,-0.0655,0.0668,9.8502,rough
37780,0.0498,-0.0354,10.0464,rough
37800,0.0832,-0.1047,9.8617,rough
37820,0.1055,0.0906,9.8614,rough
37840,0.0207,0.0522,9.5724,rough
37860,-0.138,-0.1005,10.1115,rough
37879,0.0374,-0.0062,9.8486,rough
37900,0.0959,0.0739,9.728,rough
37920,0.0118,-0.0578,9.662,rough
37940,-0.1053,-0.0535,10.2439,rough
37960,-0.0786,0.0639,9.5875,rough
37980,0.0196,-0.0168,10.3904,rough
38000,-0.068,0.0669,9.9904,rough
38019,0.0315,-0.0346,9.8009,rough
38040,-0.1215,0.0009,9.7589,rough
38060,-0.1389,-0.0505,10.0326,rough
38080,-0.0232,-0.0045,9.691,rough
38100,0.0213,-0.0018,9.7987,rough
38120,0.0235,0.0602,9.3895,rough
38140,-0.133,0.0116,9.8745,rough
38160,-0.0742,0.0038,9.9288,rough
38180,0.1213,0.0063,10.1291,rough
38200,-0.0124,-0.0205,9.9369,rough
38220,0.0722,0.0309,10.1563,rough
38239,0.11,0.052,9.6784,rough
38260,0.0816,0.0084,9.4871,rough
38280,-0.1513,-0.0732,9.8796,rough
38300,-0.0575,0.0406,10.0574,rough
38320,-0.1106,0.0955,9.4782,rough
38340,-0.0096,0.0112,10.0373,rough
38360,0.0267,0.059,9.6329,rough
38379,0.0364,-0.0846,9.7061,rough
38400,0.0753,-0.0015,10.2604,rough
38420,0.1058,-0.0252,9.7264,rough
38440,-0.0235,-0.0461,9.9024,rough
38460,-0.0309,0.0232,10.0697,rough
38480,-0.0101,-0.0086,9.7232,rough
38500,0.055,-0.0043,9.6463,rough
38519,0.056,0.0611,10.0257,rough
38540,0.0498,-0.0087,9.6871,rough
38560,-0.0536,-0.0237,9.8044,rough
38580,-0.0256,-0.0365,9.9675,rough
38600,0.0268,-0.0609,10.0221,rough
38620,0.0846,0.0548,9.8364,rough
38640,-0.0833,-0.0183,9.6757,rough
38660,0.0558,-0.1147,10.146,rough
38680,-0.1663,0.0966,10.0247,rough
38700,-0.0296,0.0053,10.0213,rough
38720,-0.037,0.0232,9.9753,rough
38739,-0.0188,0.0763,9.7776,rough
38760,0.0035,-0.0697,9.3003,rough
38780,-0.0531,0.1273,9.7645,rough
38800,-0.0103,-0.0309,9.6814,rough
38820,-0.0383,-0.0327,10.0323,rough
38840,0.0586,0.0134,10.2776,rough
38860,-0.0475,-0.0406,10.4131,rough
38879,0.0902,-0.0309,9.6116,rough
38900,-0.0472,-0.0907,10.1076,rough
38920,0.0215,0.0596,9.6096,rough
38940,0.0275,0.0342,10.1353,rough
38960,0.0197,0.0019,9.1489,rough
38980,-0.0499,0.044,9.7328,rough
39000,0.1473,-0.0097,10.0948,rough
39019,0.1414,-0.016,9.611,rough
39040,-0.104,0.021,9.6798,rough
39060,0.0633,0.0112,9.9614,rough
39080,0.0416,0.0257,9.946,rough
39100,0.0639,0.0094,10.1046,rough
39120,0.0602,-0.0289,9.6757,rough
39140,-0.0537,0.1066,9.7731,rough
39160,0.0498,0.0338,9.5672,rough
39180,-0.003,0.0042,10.0291,rough
39200,-0.2039,-0.0382,9.7608,rough
39220,-0.0612,0.0068,10.151,rough
39239,-0.0726,-0.0252,10.4694,rough
39260,-0.1499,-0.0434,9.747,rough
39280,0.0408,-0.0124,9.4528,rough
39300,0.0608,0.0486,9.2769,rough
39320,0.071,0.0294,9.7196,rough
39340,0.0211,0.0092,9.5814,rough
39360,-0.077,0.0204,9.6012,rough
39379,-0.0028,0.0105,10.3867,rough
39400,-0.0195,-0.0101,9.5464,rough
39420,-0.0492,-0.0024,9.7158,rough
39440,0.0931,0.1025,9.6693,rough
39460,-0.0273,0.0217,9.6197,rough
39480,-0.0573,-0.0285,9.9558,rough
39500,-0.1229,0.1108,9.9567,rough
39519,-0.0228,-0.0075,9.8854,rough
39540,0.1352,-0.0042,9.5417,rough
39560,0.1318,0.0516,9.7012,rough
39580,0.0327,-0.0166,9.7614,rough
39600,-0.0166,0.0149,9.7194,rough
39620,0.1483,-0.1086,10.0837,rough
39640,0.0768,0.0008,10.3906,rough
39660,-0.1401,0.0597,9.7025,rough
39680,0.0489,-0.0207,9.5364,rough
39700,0.0314,0.0243,9.4036,rough
39720,0.0645,0.0903,9.5761,rough
39739,0.0324,-0.0367,9.9327,rough
39760,-0.0305,0.0035,9.5502,rough
39780,-0.0149,0.1246,9.8129,rough
39800,-0.0732,-0.06,9.9528,rough
39820,-0.0757,0.0289,9.3754,rough
39840,-0.052,0.0295,9.7387,rough
39860,0.0279,-0.0007,9.9473,rough
39879,-0.0989,-0.0923,9.8008,rough
39900,-0.0592,-0.0409,9.6084,rough
39920,-0.0356,-0.0652,9.7667,rough
39940,0.0252,-0.0246,9.7843,rough
39960,0.0237,0.0195,10.0148,rough
39980,0.031,0.0341,9.7166,rough
40000,-0.4163,-0.1716,12.0618,pothole
40020,-1.7005,-0.099,13.7797,pothole
40040,0.7248,-1.0092,13.3886,pothole
40060,-0.3256,-0.5013,8.034,pothole
40080,-0.3788,0.1954,9.2677,pothole
40100,0.0193,-0.026,10.4815,pothole
40120,-0.0297,-0.1634,8.946,pothole
40140,0.1063,-0.0445,9.8878,pothole
40160,0.1576,0.1448,10.1691,pothole
40180,-0.3855,-0.2221,11.5873,pothole
40200,-0.0534,-0.287,8.7152,pothole
40220,0.2263,0.1313,9.3326,pothole
40240,0.2305,0.1823,11.2856,pothole
40260,-0.0967,0.1582,9.3339,pothole
40280,-0.5174,-0.2499,10.5827,pothole
40300,-0.2322,0.2371,8.9299,pothole
40320,0.0891,0.0613,11.4353,pothole
40340,0.1211,0.1006,11.5578,pothole
40360,0.1011,0.2428,10.1454,pothole
40380,0.023,-0.0708,10.4637,pothole
40400,-0.4489,0.0829,10.044,pothole
40420,0.0866,-0.2082,9.9235,pothole
40440,0.0494,-0.0013,10.2318,pothole
40460,-0.224,-0.2621,10.1432,pothole
40480,-0.5945,0.1071,10.2187,pothole
40500,0.1001,0.1537,11.6708,pothole
40520,0.2819,0.4099,11.2749,pothole
40540,-0.0921,0.087,9.026,pothole
40560,-0.0017,0.012,8.3566,pothole
40580,0.2882,0.1379,10.9781,pothole
40600,0.0166,0.0526,10.4371,pothole
40620,0.2732,-0.1294,10.4935,pothole
40640,-0.0203,0.0478,10.2146,pothole
40660,-0.0677,-0.166,10.849,pothole
40680,-0.1548,0.1097,8.9901,pothole
40700,-0.1615,0.1391,9.6608,pothole
40720,0.1892,0.3947,9.954,pothole
40740,0.0931,0.061,11.5031,pothole
40760,0.345,-0.0645,10.8123,pothole
40780,0.233,0.0405,8.7075,pothole
40800,0.1466,-0.1257,10.3592,pothole
40820,0.2893,-0.0291,9.351,pothole
40840,-0.0744,0.0716,9.1066,pothole
40860,0.4691,0.1462,9.3508,pothole
40880,0.062,0.2824,8.4688,pothole
40900,-0.1271,0.0045,12.7767,pothole
40920,0.1502,0.0862,8.5893,pothole
40940,-0.2927,0.1406,10.0649,pothole
40960,0.3669,0.0652,11.4554,pothole
40980,0.2425,-0.0254,9.7643,pothole
41000,-0.4638,0.2463,7.5338,pothole
41020,-0.0339,-0.1437,11.0072,pothole
41040,-0.3472,-0.0457,9.5397,pothole
41060,-0.1689,-0.143,11.3823,pothole
41080,0.0555,-0.171,8.6005,pothole
41100,-0.0833,0.3026,10.3954,pothole
41120,0.1288,-0.2532,10.3422,pothole
41140,0.082,0.0617,9.8317,pothole
41160,0.0331,-0.2102,10.1299,pothole
41180,-0.3014,0.1825,7.6439,pothole
41200,0.3084,0.0591,10.5303,pothole
41220,0.0047,-0.3075,10.0143,pothole
41240,-0.1749,-0.1096,9.9704,pothole
41260,-0.0181,0.1647,8.9206,pothole
41280,-0.2621,0.0436,10.5298,pothole
41300,-0.543,0.1692,9.743,pothole
41320,0.1567,-0.1424,9.2277,pothole
41340,0.3371,0.0471,10.5102,pothole
41360,-0.1764,-0.0571,10.2988,pothole
41380,0.2842,0.2135,8.803,pothole
41400,0.0102,-0.12,9.3781,pothole
41420,-0.139,-0.2155,8.6319,pothole
41440,0.0799,-0.1792,8.0636,pothole
41460,-0.7176,0.016,9.7723,pothole
41480,-0.1688,0.1567,9.1871,pothole
41500,0.0808,0.0096,9.6999,pothole
41520,-0.2137,-0.0021,10.2431,pothole
41540,0.1914,-0.1038,9.6001,pothole
41560,0.1427,-0.1046,10.488,pothole
41580,-0.1078,-0.1152,10.4639,pothole
41600,-0.2901,0.056,9.0894,pothole
41620,-0.0829,0.1537,9.6332,pothole
41640,0.0296,-0.3484,10.6035,pothole
41660,-0.5289,-0.1607,10.2466,pothole
41680,0.4144,-0.4467,9.6652,pothole
41700,-0.1932,0.1244,8.4318,pothole
41720,-0.216,0.2183,8.3411,pothole
41740,-0.1641,0.1825,10.6036,pothole
41760,-0.2449,-0.1284,9.8867,pothole
41780,-0.2913,0.0826,9.2451,pothole
41800,-0.3889,0.1199,10.719,pothole
41820,-0.0196,0.0546,8.87,pothole
41840,-0.0065,0.0448,10.7224,pothole
41860,0.4361,0.1896,11.2764,pothole
41880,0.1372,0.2951,10.4854,pothole
41900,-0.183,0.0191,10.4736,pothole
41920,-0.376,-0.104,10.1797,pothole
41940,-0.307,0.0918,11.3497,pothole
41960,0.2606,-0.1399,10.0917,pothole
41980,0.0144,-0.1132,9.1109,pothole
42000,0.0491,0.1536,11.2035,pothole
42020,0.1594,0.4481,8.9135,pothole
42040,-0.3027,0.205,9.7606,pothole
42060,-0.3479,-0.203,9.383,pothole
42080,0.1411,-0.153,8.7463,pothole
42100,-0.1004,0.0767,9.028,pothole
42120,0.3329,-0.0598,10.6111,pothole
42140,-0.2126,0.3079,10.7247,pothole
42160,0.0717,-0.2859,10.3681,pothole
42180,-0.1263,-0.11,10.6867,pothole
42200,-0.1637,0.0888,9.0712,pothole
42220,0.014,0.3372,10.1945,pothole
42240,0.0772,-0.2391,8.6861,pothole
42260,0.1548,0.0244,10.3173,pothole
42280,0.1578,0.0871,10.2655,pothole
42300,0.2369,0.3148,8.5644,pothole
42320,-0.0703,0.3539,10.8213,pothole
42340,0.3165,0.1229,10.0325,pothole
42360,-0.4299,-0.1427,11.1085,pothole
42380,-0.0645,-0.0654,10.2818,pothole
42400,-0.1515,0.0557,11.1635,pothole
42420,-0.0611,-0.4165,10.1489,pothole
42440,-0.0698,0.3962,8.1347,pothole
42460,-0.0064,0.374,9.1619,pothole
42480,0.1375,0.0561,9.8444,pothole
42500,-0.2316,-0.0904,9.0561,pothole
42520,-0.1981,-0.0889,9.8033,pothole
42540,0.3239,0.4248,10.0441,pothole
42560,0.0768,-0.1768,9.1698,pothole
42580,-0.4645,0.3108,9.253,pothole
42600,0.2591,-0.1898,9.4266,pothole
42620,0.4612,-0.2908,7.6996,pothole
42640,0.3247,0.0161,8.8796,pothole
42660,0.3604,-0.0509,9.6426,pothole
42680,-0.3339,0.2569,10.5308,pothole
42700,0.0482,-0.1293,9.3093,pothole
42720,-0.0755,0.1651,9.0779,pothole
42740,0.0525,-0.0849,9.5896,pothole
42760,-0.3956,-0.3018,11.0015,pothole
42780,-0.5835,0.3098,11.0829,pothole
42800,0.1174,0.0582,9.7964,pothole
42820,0.1398,0.3667,9.2181,pothole
42840,-0.1923,0.2232,10.908,pothole
42860,-0.059,0.0262,8.7551,pothole
42880,-0.374,0.1891,10.9293,pothole
42900,-0.4424,0.1796,9.439,pothole
42920,-0.5409,0.1434,9.4352,pothole
42940,-0.102,-0.2028,8.2921,pothole
42960,0.294,0.1143,9.0803,pothole
42980,-0.0609,0.0123,8.4528,pothole
43000,-0.806,0.0676,7.6322,pothole
43020,-0.5047,-0.3507,8.3451,pothole
43040,0.7512,0.9186,11.4476,pothole
43060,0.8262,-0.7894,8.6807,pothole
43080,-0.2284,-0.2907,10.019,pothole
43100,-0.0276,0.2739,10.0088,pothole
43120,-0.4288,0.059,10.5585,pothole
43140,0.2291,0.3349,10.6932,pothole
43160,-0.1908,0.0699,11.5679,pothole
43180,0.3451,-0.1207,11.9712,pothole
43200,-0.4202,0.1181,8.4377,pothole
43220,-0.0495,-0.1043,9.7132,pothole
43240,0.1665,-0.005,9.0357,pothole
43260,-0.4421,0.3222,10.1979,pothole
43280,0.2891,-0.3714,10.8709,pothole
43300,-0.3871,0.0772,10.6115,pothole
43320,0.2893,0.1307,10.8565,pothole
43340,0.0446,-0.1453,11.4775,pothole
43360,0.0052,0.151,9.335,pothole
43380,0.2201,-0.0044,8.8535,pothole
43400,-0.2522,-0.0849,9.3962,pothole
43420,-0.0526,0.1358,10.0848,pothole
43440,-0.3968,-0.1866,8.3596,pothole
43460,-0.0376,0.0067,10.8083,pothole
43480,0.1772,-0.0961,10.3426,pothole
43500,-0.0968,-0.2751,8.5255,pothole
43520,-0.207,0.0517,9.7496,pothole
43540,-0.0983,0.1143,9.9865,pothole
43560,-0.4981,0.4368,12.3632,pothole
43580,-0.3657,-0.173,8.9345,pothole
43600,0.0583,-0.1116,10.4705,pothole
43620,-0.2051,0.1065,9.2882,pothole
43640,-0.0689,-0.1223,10.9394,pothole
43660,-0.623,-0.0098,9.4714,pothole
43680,-0.0997,-0.0908,10.1546,pothole
43700,0.0846,0.0698,10.8191,pothole
43720,0.0387,0.2364,10.2628,pothole
43740,-0.0084,-0.411,8.5774,pothole
43760,0.5409,-0.2312,9.4316,pothole
43780,-0.0202,0.1554,8.8171,pothole
43800,-0.1468,0.3056,10.4222,pothole
43820,0.3074,0.2868,9.7578,pothole
43840,-0.4036,0.0965,8.9252,pothole
43860,0.0092,0.0483,9.9776,pothole
43880,0.4216,-0.5419,9.7196,pothole
43900,0.0699,-0.0229,10.9537,pothole
43920,0.3327,-0.2089,8.9326,pothole
43940,0.3071,-0.2979,9.9074,pothole
43960,0.0839,0.0768,10.0945,pothole
43980,0.1581,0.1869,9.3914,pothole
44000,0.5625,-0.2046,9.5396,pothole
44019,0.3247,-0.039,9.1992,pothole
44040,-0.1206,0.2726,8.9668,pothole
44060,-0.2501,-0.3372,10.5245,pothole
44080,0.0663,-0.0761,11.153,pothole
44100,-0.5595,-0.2378,8.9932,pothole
44120,-0.1333,0.2962,10.0803,pothole
44140,-0.1599,-0.1669,10.6371,pothole
44160,-0.1007,0.4758,10.9712,pothole
44180,-0.3685,-0.3673,9.8968,pothole
44200,0.3903,-0.0445,9.148,pothole
44220,-0.1688,-0.0522,7.5598,pothole
44240,0.1168,-0.027,11.0429,pothole
44260,0.6006,0.1906,10.0826,pothole
44280,0.1847,0.2037,9.1427,pothole
44300,0.0775,-0.0582,11.9065,pothole
44320,-0.1289,0.0272,10.1319,pothole
44340,0.0063,-0.2622,9.0855,pothole
44360,0.2156,-0.2971,10.5696,pothole
44380,-0.1513,0.2543,10.4824,pothole
44400,0.2935,0.1064,10.7139,pothole
44420,-0.5608,0.0244,8.8712,pothole
44440,0.0512,-0.2679,8.6645,pothole
44460,0.1393,-0.2303,10.5131,pothole
44480,0.1145,0.1593,8.9418,pothole
44500,-0.1874,0.0291,10.0169,pothole
44519,-0.1443,-0.2536,9.6062,pothole
44540,-0.2211,-0.023,9.8473,pothole
44560,0.2258,-0.1011,7.9976,pothole
44580,0.405,0.2797,9.8816,pothole
44600,-0.2757,-0.0159,10.4058,pothole
44620,0.0727,0.0253,10.0801,pothole
44640,0.1778,0.2194,10.5483,pothole
44660,-0.1876,-0.0574,10.5504,pothole
44680,0.1115,-0.0885,9.7986,pothole
44700,-0.0896,-0.0962,9.8004,pothole
44720,0.2457,0.319,10.1816,pothole
44740,-0.1059,0.2288,10.7304,pothole
44760,0.1122,-0.1006,8.5226,pothole
44780,0.5349,-0.0757,9.3143,pothole
44800,0.1595,-0.0046,10.0314,pothole
44820,0.0886,-0.0616,8.5851,pothole
44840,-0.0063,0.0821,9.7148,pothole
44860,-0.41,0.0396,10.1797,pothole
44880,-0.5151,-0.1667,11.3977,pothole
44900,-0.5362,-0.3294,9.1891,pothole
44920,0.3102,-0.0661,8.9466,pothole
44940,-0.0453,0.088,8.9705,pothole
44960,0.0115,0.4755,10.2468,pothole
44980,0.117,-0.0955,10.0481,pothole
45000,-0.3144,-0.2322,9.0346,pothole
45019,0.0437,-0.1135,10.3056,pothole
45040,0.286,-0.0373,9.4942,pothole
45060,0.0781,0.0895,9.8408,pothole
45080,-0.6652,-0.3511,9.1294,pothole
45100,-0.1557,-0.0616,10.1279,pothole
45120,-0.2161,0.0215,8.2645,pothole
45140,-0.2913,-0.2079,9.8456,pothole
45160,-0.0674,-0.0196,11.5443,pothole
45180,-0.2109,-0.0499,8.6025,pothole
45200,0.0245,-0.2081,8.7747,pothole
45220,-0.2155,-0.2988,9.1401,pothole
45240,0.0325,-0.1855,8.3895,pothole
45260,-0.0393,0.0597,9.6433,pothole
45280,-0.1749,-0.2074,10.5412,pothole
45300,0.2311,-0.0622,9.9854,pothole
45320,-0.0524,-0.0278,9.7502,pothole
45340,-0.1091,0.1087,10.3813,pothole
45360,0.5806,-0.1298,10.1829,pothole
45380,0.2168,-0.2201,10.8451,pothole
45400,0.1651,-0.1096,10.3195,pothole
45420,0.2013,-0.2333,7.595,pothole
45440,-0.4791,0.1068,9.6548,pothole
45460,-0.1586,-0.1016,8.1577,pothole
45480,-0.4004,0.0827,9.8037,pothole
45500,-0.098,-0.0512,10.2453,pothole
45519,0.4334,-0.0408,7.3323,pothole
45540,0.0494,0.01,10.3923,pothole
45560,-0.1727,0.1834,10.4299,pothole
45580,0.0542,-0.0282,11.2277,pothole
45600,0.1116,-0.0675,10.6898,pothole
45620,0.0338,0.1372,9.5027,pothole
45640,0.2133,0.3533,9.3567,pothole
45660,-0.017,0.1024,10.3434,pothole
45680,-0.3023,-0.1366,9.4121,pothole
45700,0.2595,-0.0859,8.5774,pothole
45720,0.1379,0.0653,8.1446,pothole
45740,-0.3621,-0.2012,10.0833,pothole
45760,-0.1633,0.082,11.3958,pothole
45780,-0.3742,-0.2654,9.9207,pothole
45800,-0.0837,-0.0508,10.2559,pothole
45820,-0.4382,-0.0108,10.7476,pothole
45840,0.2277,-0.0497,10.8643,pothole
45860,0.1686,-0.1576,10.2324,pothole
45880,0.2334,0.0096,8.4801,pothole
45900,-0.1738,0.1793,11.4473,pothole
45920,0.133,0.0052,10.5571,pothole
45940,-0.0788,-0.0888,8.9592,pothole
45960,-0.2825,0.0443,9.8308,pothole
45980,-0.237,0.0956,11.414,pothole
46000,-1.2209,-0.0908,12.8612,pothole
46019,1.3809,0.0576,10.2877,pothole
46040,0.443,0.3981,12.3146,pothole
46060,0.0626,-0.7221,9.643,pothole
46080,-0.4523,0.2378,8.586,pothole
46100,-0.0905,-0.2576,10.2619,pothole
46120,-0.028,-0.2221,9.0622,pothole
46140,-0.2171,-0.0507,10.5956,pothole
46160,-0.5908,0.1457,9.7196,pothole
46180,-0.5983,-0.0704,9.8462,pothole
46200,-0.2793,0.0628,9.5094,pothole
46220,0.0936,-0.254,10.894,pothole
46240,-0.5341,0.0361,9.2001,pothole
46260,0.0744,0.1442,8.9116,pothole
46280,0.0561,-0.046,10.6004,pothole
46300,0.5889,0.3976,8.3507,pothole
46320,0.1165,-0.207,9.726,pothole
46340,0.0071,-0.1062,9.4608,pothole
46360,0.084,-0.1118,11.3916,pothole
46380,0.0657,-0.2865,9.4427,pothole
46400,-0.0107,0.1617,10.244,pothole
46420,-0.1764,-0.1206,10.1298,pothole
46440,0.1157,0.1072,11.0575,pothole
46460,-0.0245,-0.1971,10.3445,pothole
46480,-0.0522,0.2319,11.429,pothole
46500,0.299,-0.1559,9.7297,pothole
46519,-0.0754,-0.0868,8.6254,pothole
46540,0.0928,-0.2784,10.4049,pothole
46560,-0.3777,-0.1347,9.1428,pothole
46580,-0.1676,0.21,9.7263,pothole
46600,-0.2293,0.2317,10.1866,pothole
46620,0.0528,-0.0656,10.6297,pothole
46640,0.2154,-0.1935,11.5531,pothole
46660,-0.2249,0.1611,9.9554,pothole
46680,-0.172,-0.1112,8.8843,pothole
46700,-0.2833,0.0014,10.2424,pothole
46720,0.2296,-0.4834,7.8744,pothole
46740,0.0674,-0.0899,9.9691,pothole
46760,0.3049,0.1932,10.7995,pothole
46780,0.0884,-0.0683,10.8307,pothole
46800,0.2974,-0.0095,10.047,pothole
46820,-0.4532,0.3244,7.6492,pothole
46840,-0.1649,0.17,9.0692,pothole
46860,0.1508,0.026,10.617,pothole
46880,0.599,-0.0682,7.9,pothole
46900,0.0383,-0.0964,10.7906,pothole
46920,-0.0455,0.2972,9.5696,pothole
46940,0.1071,0.3251,8.6463,pothole
46960,0.0097,-0.2114,9.3514,pothole
46980,-0.3061,0.1163,11.291,pothole
47000,-0.2328,0.04,8.0401,pothole
47019,-0.0689,-0.2412,8.8077,pothole
47040,-0.3192,-0.1909,9.89,pothole
47060,-0.5142,0.1136,10.0491,pothole
47080,0.4312,-0.0946,9.0752,pothole
47100,0.0292,0.1795,9.0162,pothole
47120,-0.1732,0.2264,7.6179,pothole
47140,-0.3293,-0.2864,8.8741,pothole
47160,-0.3391,0.0807,9.4985,pothole
47180,-0.1287,-0.0346,8.4579,pothole
47200,-0.0643,-0.1734,9.262,pothole
47220,0.3317,0.0763,9.009,pothole
47240,0.2849,0.0727,10.1902,pothole
47260,0.1565,-0.0442,9.535,pothole
47280,0.0565,0.0083,11.381,pothole
47300,0.2227,-0.1266,11.2169,pothole
47320,-0.3456,-0.0445,10.2405,pothole
47340,0.0379,-0.0298,9.968,pothole
47360,0.1078,0.1,8.9502,pothole
47380,-0.006,0.0887,9.2029,pothole
47400,0.0957,0.0854,10.2532,pothole
47420,0.1954,0.0823,10.3538,pothole
47440,0.0904,-0.1201,9.3524,pothole
47460,0.0924,0.0106,9.284,pothole
47480,0.1512,-0.136,9.2011,pothole
47500,-0.3592,0.2379,10.2249,pothole
47519,0.1252,0.0032,10.2489,pothole
47540,-0.4507,0.0133,8.6148,pothole
47560,0.0883,0.1868,9.4761,pothole
47580,-0.2592,0.1142,10.1842,pothole
47600,0.1082,0.1076,9.2611,pothole
47620,0.3942,-0.0614,9.3426,pothole
47640,0.3434,0.0337,9.8365,pothole
47660,-0.0942,0.0417,9.0615,pothole
47680,-0.1372,0.1705,9.4108,pothole
47700,0.4693,-0.029,9.6358,pothole
47720,-0.0662,0.1676,8.8912,pothole
47740,0.3018,0.0013,9.2891,pothole
47760,-0.1959,0.0058,10.1657,pothole
47780,0.2831,-0.0838,9.8048,pothole
47800,-0.2979,-0.1222,8.4038,pothole
47820,-0.2415,-0.1763,10.3827,pothole
47840,-0.0053,-0.0157,9.536,pothole
47860,-0.0847,0.1715,8.6545,pothole
47880,0.1034,-0.1367,10.1635,pothole
47900,-0.3374,0.1025,9.5568,pothole
47920,-0.0625,-0.0682,10.5698,pothole
47940,-0.0322,0.3001,9.0595,pothole
47960,0.0594,0.1636,9.1634,pothole
47980,-0.3537,0.0609,9.7224,pothole
48000,0.0413,-0.007,11.1841,pothole
48019,-0.5749,0.0569,9.7642,pothole
48040,-0.2465,0.222,9.3762,pothole
48060,0.0263,-0.223,8.952,pothole
48080,-0.3801,0.0399,10.1125,pothole
48100,0.1987,-0.2337,9.9156,pothole
48120,-0.2225,0.1297,9.4158,pothole
48140,-0.1058,0.0875,8.2524,pothole
48160,-0.4146,0.2003,9.9667,pothole
48180,0.2696,-0.0761,9.8631,pothole
48200,0.0531,-0.0789,9.842,pothole
48220,-0.0735,0.0609,11.8011,pothole
48240,-0.1501,-0.0264,9.2313,pothole
48260,-0.2562,0.0066,9.1658,pothole
48280,0.5743,-0.0329,9.4354,pothole
48300,0.1665,0.315,9.216,pothole
48320,0.3313,-0.1906,8.3661,pothole
48340,-0.3757,-0.0845,9.3681,pothole
48360,-0.1641,-0.0607,8.5614,pothole
48380,0.0686,0.0476,9.6783,pothole
48400,0.3501,0.0302,9.7393,pothole
48420,0.0355,-0.1151,10.8947,pothole
48440,-0.7541,-0.0779,8.5879,pothole
48460,-0.0064,0.2306,8.77,pothole
48480,0.1817,-0.2727,7.7766,pothole
48500,0.6045,0.1362,8.1414,pothole
48519,0.3622,-0.0409,7.1341,pothole
48540,-0.2501,0.0355,11.1535,pothole
48560,-0.5593,0.0231,9.9158,pothole
48580,-0.2583,0.0946,10.527,pothole
48600,0.0058,0.2041,10.4018,pothole
48620,0.436,0.0467,10.3864,pothole
48640,-0.0389,0.1219,10.7461,pothole
48660,0.1192,0.1334,10.1178,pothole
48680,-0.0867,-0.3245,9.5247,pothole
48700,-0.3166,-0.1387,10.0153,pothole
48720,0.1769,0.1035,9.4647,pothole
48740,-0.0488,0.0507,10.2264,pothole
48760,0.4153,0.2919,9.0077,pothole
48780,-0.3354,-0.2088,9.2695,pothole
48800,-0.2517,0.0547,8.9748,pothole
48820,0.229,0.0325,9.973,pothole
48840,-0.0809,0.2809,10.0001,pothole
48860,-0.2137,0.0544,11.2598,pothole
48880,-0.071,-0.1013,9.577,pothole
48900,-0.0737,0.1695,8.7752,pothole
48920,0.2554,0.0258,11.0486,pothole
48940,-0.0212,-0.0222,11.0208,pothole
48960,0.3204,0.1823,8.615,pothole
48980,-0.3395,0.3585,8.9535,pothole
49000,0.2424,0.1048,7.0884,pothole
49019,1.4454,0.4354,11.1142,pothole
49040,-0.492,-0.0214,6.4998,pothole
49060,-0.6578,0.159,13.074,pothole
49080,-0.0912,-0.0728,9.9026,pothole
49100,0.438,-0.0755,10.7016,pothole
49120,0.5208,0.0162,9.1076,pothole
49140,-0.0892,0.1539,9.3082,pothole
49160,0.0252,-0.2321,9.7321,pothole
49180,0.3006,0.0755,9.1095,pothole
49200,-0.4595,-0.1047,10.718,pothole
49220,0.1812,0.3747,10.0892,pothole
49240,-0.2408,-0.1368,9.9908,pothole
49260,0.363,-0.0276,8.6041,pothole
49280,0.3097,0.2424,9.2327,pothole
49300,-0.1402,0.0524,9.5236,pothole
49320,0.1349,0.1223,8.2869,pothole
49340,0.1918,0.003,9.976,pothole
49360,0.3747,0.0202,9.9656,pothole
49380,0.2316,-0.0474,11.2724,pothole
49400,-0.1827,0.219,9.772,pothole
49420,-0.0688,0.0535,12.3083,pothole
49440,0.025,-0.0298,10.2474,pothole
49460,-0.3948,-0.1572,10.3826,pothole
49480,0.0181,0.0359,10.0226,pothole
49500,0.3233,-0.1891,10.3371,pothole
49519,0.2901,0.0163,9.1979,pothole
49540,0.327,-0.3301,9.979,pothole
49560,0.0534,-0.2294,11.1521,pothole
49580,0.4855,0.2711,10.902,pothole
49600,0.1882,0.0967,9.5838,pothole
49620,0.6919,-0.1787,8.5778,pothole
49640,-0.0081,0.0478,11.6692,pothole
49660,0.3776,0.3221,9.581,pothole
49680,-0.1692,-0.1257,9.9734,pothole
49700,-0.6011,-0.2894,10.4137,pothole
49720,0.083,-0.0869,9.8195,pothole
49740,-0.4649,-0.0702,9.4218,pothole
49760,0.0789,0.1033,9.6704,pothole
49780,0.4225,-0.3801,8.0567,pothole
49800,-0.1216,0.177,10.2747,pothole
49820,-0.0511,-0.0564,10.3069,pothole
49840,-0.0244,-0.1315,8.3108,pothole
49860,-0.3016,0.0018,8.9613,pothole
49880,0.2351,-0.0975,9.4302,pothole
49900,-0.2133,0.0047,8.4686,pothole
49920,0.3548,-0.0425,8.1616,pothole
49940,0.0346,0.119,9.6862,pothole
49960,-0.2054,-0.13,10.3997,pothole
49980,-0.5697,-0.1827,11.5804,pothole
50000,0.2428,0.0501,9.0097,pothole
50019,-0.2362,0.0572,10.0918,pothole
50040,-0.1521,-0.1374,8.9399,pothole
50060,-0.2712,0.0374,9.1559,pothole
